100          658.49
169          591.765
239          591.765
309          590.516
369          511.146
431          511.146
501          506.571
565          484.084
629          477.8
693          459.831
759          448.235
817          427.411
876          372.627
941          372.627
992          369.423
1041         345.775
1104         345.775
1164         320.368
1232         320.368
1294         320.368
1356         320.368
1419         320.368
1463         312.925
1525         312.925
1583         312.925
1640         312.925
1693         312.925
1750         309.25
1800         306.913
1858         287.603
1913         287.603
1974         287.603
2028         286.291
2089         286.291
2149         286.026
2208         270.624
2257         269.918
2295         269.918
2343         269.918
2400         267.6
2456         263.209
2508         262.871
2564         262.871
2601         262.166
2650         262.166
2698         262.166
2724         262.166
2781         258.952
2821         256.131
2864         255.682
2913         255.682
2957         255.498
3006         255.286
3056         252.92
3102         252.907
3146         251.676
3184         251.676
3226         249.441
3266         249.441
3314         249.441
3355         247.982
3383         247.982
3423         246.361
3457         246.361
3483         246.361
3505         246.361
3533         246.361
3561         246.361
3591         246.361
3623         246.313
3647         246.313
3668         246.313
3693         246.313
3720         243.35
3746         243.35
3764         243.35
3778         243.35
3805         243.35
3830         243.35
3847         242.045
3869         242.045
3889         242.045
3909         242.045
3934         240.509
3958         240.509
3984         240.509
4014         240.509
4043         239.359
4078         239.359
4106         239.119
4145         238.433
4168         238.433
4196         238.433
4219         238.433
4238         237.432
4263         237.432
4279         237.218
4302         236.121
4330         236.121
4355         235.795
4381         235.795
4403         235.738
4425         235.738
4449         233.549
4470         233.45
4487         232.222
4506         232.222
4531         232.124
4553         231.04
4568         230.901
4582         230.901
4609         230.74
4633         230.74
4661         230.637
4690         230.637
4714         230.637
4732         230.562
4747         230.562
4768         230.562
4784         230.562
4801         230.562
4813         229.387
4828         229.387
4845         229.387
4864         229.387
4880         229.387
4894         229.387
4907         229.387
4919         229.387
4932         229.387
4948         229.387
4959         229.387
4974         229.387
4988         229.288
4996         229.288
5000         229.288
