100          451.411
164          427.643
230          366.775
301          366.775
364          223.867
427          209.267
490          209.267
566          209.267
630          186.881
696          186.881
758          186.881
830          164.767
896          164.767
957          150.806
1023         147.952
1083         141.646
1132         141.646
1188         137.875
1238         121.56
1302         114.903
1358         114.762
1411         114.762
1462         114.762
1507         114.653
1550         110.036
1592         105.322
1636         105.322
1688         103.472
1734         99.7204
1770         99.7204
1814         96.8236
1847         94.5882
1881         94.5882
1920         90.2331
1950         90.2331
1992         90.2331
2037         86.4557
2070         83.5147
2100         83.5147
2136         79.5477
2177         79.5477
2214         79.5477
2252         79.5477
2292         79.5477
2324         79.1911
2361         77.7127
2399         77.7127
2429         77.7127
2463         77.7127
2490         77.7127
2524         77.7127
2559         77.7127
2589         74.8589
2611         74.4843
2642         34.8371
2660         34.8371
2687         34.8371
2710         34.8371
2731         34.8371
2762         34.8371
2788         34.8371
2804         34.8371
2819         34.8371
2836         34.8371
2861         29.9811
2881         29.9811
2909         29.6874
2931         29.6874
2948         29.6874
2974         29.0641
2996         29.0641
3017         29.0641
3036         29.0641
3057         29.0641
3078         29.0641
3105         29.0641
3135         28.6569
3159         28.6569
3189         28.6569
3212         28.6569
3232         28.6569
3259         28.6569
3290         28.6569
3309         28.6569
3328         28.3782
3350         28.3782
3365         28.3782
3397         28.1918
3425         28.1556
3451         27.9738
3473         27.9738
3496         27.9738
3526         27.9738
3556         27.9738
3578         27.9483
3600         27.9483
3623         27.8597
3650         27.5267
3667         27.5267
3681         27.5267
3705         27.5267
3719         27.5267
3730         27.5267
3742         27.5267
3751         27.5267
3762         27.4742
3770         27.4742
3790         27.4742
3799         27.4742
3807         27.4742
3814         27.4742
3821         27.3879
3830         27.3879
3845         27.3879
3860         27.3354
3870         27.3354
3881         27.3354
3898         27.3354
3909         27.3354
3921         27.3354
3929         27.3354
3941         27.3354
3951         27.3354
3957         27.3354
3966         27.2492
3976         27.2492
3985         27.2492
3995         27.2492
4006         27.2492
4015         27.2492
4026         27.2492
4042         27.2492
4054         27.2492
4069         27.2492
4080         27.2492
4091         27.2492
4101         27.2492
4112         27.2492
4119         27.2492
4132         27.2492
4140         27.2492
4149         27.2492
4159         27.2492
4172         27.2492
4181         27.2492
4189         27.1629
4196         27.1629
4206         27.1629
4211         27.1629
