100                       Inf       
246                       156.622574
389                       127.364271
537                       81.6993639
679                       73.0824956
822                       66.7733178
968                       60.4641401
1110                      54.1549623
1255                      52.2452773
1403                      50.3355923
1550                      48.4259073
1694                      34.1513150
1832                      32.7404257
1978                      32.4628584
2119                      32.1852911
2262                      32.0127255
2403                      31.8401598
2542                      31.7127399
2683                      31.7127399
2841                      31.7127399
2981                      30.3556900
3122                      27.1664353
3258                      27.1020252
3413                      27.1020252
3551                      26.7615023
3690                      26.4353172
3832                      26.1225830
3973                      25.8224845
4122                      25.8224845
4274                      25.8224845
4431                      25.8224845
4583                      25.8224845
4733                      25.8224845
4884                      25.8224845
5037                      25.8224845
5186                      25.8224845
5336                      25.8224845
5486                      25.8224845
5633                      25.8224845
5783                      25.8224845
5933                      25.8224845
6079                      25.8224845
6226                      25.8224845
6375                      25.8224845
6521                      25.8224845
6671                      25.8224845
6806                      25.8224845
6951                      25.8224845
7096                      25.8224845
7233                      25.8224845
7367                      25.8224845
7494                      25.8224845
7620                      25.8224845
7744                      25.8224845
7863                      25.8224845
7976                      25.8224845
8078                      25.6827996
8189                      25.6827996
