100                       Inf       
237                       100.959244
378                       72.7727775
525                       60.4042989
671                       49.9242087
812                       41.4270708
957                       33.7683936
1098                      26.1097164
1240                      23.8618432
1384                      21.8421390
1527                      21.5443218
1668                      21.2465047
1806                      20.9486875
1949                      20.6508704
2092                      18.4692576
2237                      16.0208748
2380                      12.1465445
2522                      11.8748829
2665                      11.6571668
2809                      11.4882727
2945                      11.3193787
3083                      11.1946698
3224                      11.1946698
3374                      11.1946698
3522                      11.1946698
3673                      11.1946698
3828                      11.1946698
3986                      11.1946698
4123                      11.1409127
4263                      11.0882755
4416                      11.0882755
4573                      11.0882755
4724                      11.0882755
4875                      11.0882755
5021                      11.0882755
5173                      11.0882755
5319                      11.0882755
5470                      11.0882755
5613                      11.0882755
5759                      11.0882755
5905                      11.0882755
6049                      11.0882755
6180                      11.0307630
6313                      10.9744242
6453                      10.9744242
6590                      10.9744242
6730                      10.9744242
6860                      10.9744242
6975                      10.9250637
7091                      10.8766905
7224                      10.8766905
7352                      10.8766905
7479                      10.8766905
