100                       Inf       
237                       343.363192
378                       312.045595
525                       287.744664
671                       278.321076
811                       269.823938
954                       262.165261
1096                      250.945367
1240                      245.542055
1384                      240.831340
1521                      239.254849
1664                      237.678358
1798                      236.101867
1938                      235.756741
2075                      234.752337
2218                      231.896863
2358                      231.542837
2498                      231.188812
2639                      230.834787
2777                      230.614687
2911                      230.394587
3052                      230.174487
3190                      229.954387
3325                      229.734287
3470                      229.734287
3610                      227.780577
3751                      227.605747
3889                      227.430917
4038                      227.430917
4190                      227.430917
4341                      227.430917
4492                      227.430917
4646                      227.430917
4796                      227.430917
4943                      227.430917
5084                      226.595935
5225                      226.073584
5379                      226.073584
5532                      226.073584
5691                      226.073584
5846                      226.073584
5997                      226.073584
6151                      226.073584
6304                      226.073584
6437                      225.995381
6571                      225.917179
6721                      225.917179
6866                      225.917179
7003                      225.917179
7156                      225.917179
7298                      225.917179
7447                      225.917179
7587                      225.917179
7728                      225.917179
7859                      225.917179
7984                      225.917179
8100                      225.917179
8203                      225.917179
8315                      225.917179
8409                      225.917179
8502                      225.917179
8592                      225.917179
8682                      225.917179
8764                      225.917179
8837                      225.917179
8916                      225.917179
8998                      225.917179
9069                      225.917179
9140                      225.917179
9205                      225.917179
9272                      225.917179
9333                      225.917179
9391                      225.917179
9449                      225.917179
9507                      225.917179
9569                      225.917179
9622                      225.917179
9671                      225.917179
9734                      225.917179
9791                      225.917179
9841                      225.917179
9896                      225.917179
9955                      225.917179
10012                     225.917179
10060                     225.917179
10104                     225.917179
